User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned,Normalized_App_Sessions,Normalized_Distance_Travelled,Normalized_Calories_Burned,Normalized_activity_level,Composite_Index
1145,Male,40,2,Suburban,197,120,708,1.7014467387553196,0.7470072622746154,1.470883990345322,1.2376766978843543,1.2892536723149028
1146,Female,54,0,Urban,59,49,223,-1.531212112633488,-1.1851708248923265,-1.1167842650393978,-1.236686952424231,-1.2674635387473607
1147,Male,32,2,Urban,179,113,865,1.2797955842263447,0.5565108311454803,2.3085415493049117,1.2376766978843543,1.3456311656402729
1148,Male,53,0,Rural,95,65,399,-0.6879098035755383,-0.7497504108828748,-0.17775413525030362,-1.236686952424231,-0.7130253255332368
1149,Female,31,1,Rural,117,103,268,-0.17255839248456892,0.284373072389573,-0.8766913341274135,0.0004948727300616625,-0.19109544537308695
1150,Male,37,0,Suburban,59,51,226,-1.531212112633488,-1.130743273141145,-1.1007780696452656,-1.236686952424231,-1.2498551019610324
1151,Male,56,0,Rural,71,43,301,-1.2501113429475048,-1.348453480145871,-0.7006231847919583,-1.236686952424231,-1.1339687400773912
1152,Female,53,1,Urban,125,90,436,0.014842120639419948,-0.0694060139931065,0.019655607943994586,0.0004948727300616625,-0.008603353169907577
1153,Female,44,2,Urban,191,156,784,1.560896353912328,1.7267031937958819,1.8763742736633398,1.2376766978843543,1.6004126298139758
1154,Male,34,1,Urban,147,107,685,0.5301935317303893,0.3932281758919359,1.3481698256569743,0.0004948727300616625,0.5680216015023404
1155,Male,43,1,Suburban,124,88,358,-0.00858294350107866,-0.12383356574428796,-0.39650547230344485,0.0004948727300616625,-0.13210677720468747
1156,Male,58,1,Rural,142,115,417,0.41306821102789626,0.6109383828966618,-0.08171696288550989,0.0004948727300616625,0.23569612594227743
1157,Female,21,0,Urban,62,41,225,-1.4609369202119924,-1.4028810318970524,-1.1061134681099762,-1.236686952424231,-1.301654593160813
1158,Male,20,1,Suburban,105,56,264,-0.4536591621705522,-0.9946743937631913,-0.8980329279862566,0.0004948727300616625,-0.5864679027974846
1159,Female,36,2,Suburban,168,89,808,1.02211987868086,-0.09661978986869724,2.004423836816398,1.2376766978843543,1.0419001558782288
1160,Male,58,0,Suburban,58,48,140,-1.5546371767739868,-1.2123846007679173,-1.559622337610391,-1.236686952424231,-1.3908327668941316
1161,Male,57,0,Rural,99,56,254,-0.5942095470135439,-0.9946743937631913,-0.9513869126333642,-1.236686952424231,-0.9442394514585826
1162,Female,56,1,Rural,121,115,277,-0.07885813592257448,0.6109383828966618,-0.8286727479450167,0.0004948727300616625,-0.07402440706021693
1163,Male,24,0,Rural,53,41,106,-1.6717624974764798,-1.4028810318970524,-1.741025885410557,-1.236686952424231,-1.51308909180208
1164,Female,53,2,Suburban,197,130,590,1.7014467387553196,1.0191450210305228,0.841306971509452,1.2376766978843543,1.1998938572949123
1165,Female,36,0,Suburban,97,82,427,-0.6410596752945411,-0.28711622099783235,-0.028362978238402274,-1.236686952424231,-0.5483064567387517
1166,Male,29,1,Rural,149,126,485,0.5770436600113865,0.9102899175281598,0.2810901327148219,0.0004948727300616625,0.4422296457461075
1167,Male,37,1,Urban,149,116,466,0.5770436600113865,0.6381521587722525,0.17971756188531746,0.0004948727300616625,0.3488520633497546
1168,Female,55,1,Rural,142,96,644,0.41306821102789626,0.09387664126043789,1.1294184886038332,0.0004948727300616625,0.4092145534055573
1169,Female,29,0,Suburban,98,53,367,-0.6176346111540425,-1.0763157213899637,-0.348486886121048,-1.236686952424231,-0.8197810427723213
1170,Female,46,1,Suburban,117,116,345,-0.17255839248456892,0.6381521587722525,-0.4658656523446848,0.0004948727300616625,5.574666826510663e-05
1171,Male,47,0,Suburban,90,84,281,-0.8050351242780313,-0.23268866924665088,-0.8073311540861736,-1.236686952424231,-0.7704354750087716
1172,Male,37,1,Suburban,148,119,609,0.5536185958708879,0.7197934863990247,0.9426795423389565,0.0004948727300616625,0.5541466243347327
1173,Male,21,1,Suburban,120,83,541,-0.1022832000630731,-0.25990244512224164,0.5798724467386246,0.0004948727300616625,0.054545418570842885
1174,Male,19,1,Suburban,103,58,387,-0.5005092904515495,-0.9402468420120099,-0.24177891682683275,0.0004948727300616625,-0.4205100441400826
1175,Female,47,2,Rural,198,131,718,1.7248718028958183,1.0463587969061134,1.5242379749924295,1.2376766978843543,1.3832863181696788
1176,Female,40,2,Suburban,198,182,946,1.7248718028958183,2.4342613665612407,2.740708824946483,1.2376766978843543,2.0343796730719736
1177,Female,23,1,Suburban,142,117,354,0.41306821102789626,0.6653659346478432,-0.4178470661622879,0.0004948727300616625,0.16527048806087832
1178,Male,35,1,Suburban,126,67,492,0.038267184779918556,-0.6953228591316933,0.3184379219677973,0.0004948727300616625,-0.08453071991347896
1179,Male,39,0,Suburban,86,43,355,-0.8987353808400257,-1.348453480145871,-0.41251166769757713,-1.236686952424231,-0.9740968702769262
1180,Male,54,0,Suburban,56,44,119,-1.601487305054984,-1.3212397042702801,-1.6716657053693171,-1.236686952424231,-1.4577699167797031
1181,Female,21,2,Urban,193,189,833,1.6077464821933252,2.6247577976903758,2.1378087984341674,1.2376766978843543,1.9019974440505556
1182,Female,28,0,Rural,77,63,187,-1.1095609581045132,-0.8041779626340563,-1.3088586097689852,-1.236686952424231,-1.1148211207329464
1183,Female,58,0,Rural,98,80,217,-0.6176346111540425,-0.3415437727490138,-1.1487966558276623,-1.236686952424231,-0.8361654980387374
1184,Female,52,0,Urban,69,47,288,-1.296961471228502,-1.239598376643508,-0.7699833648331982,-1.236686952424231,-1.1358075412823598
1185,Male,28,0,Urban,52,44,181,-1.6951875616169785,-1.3212397042702801,-1.3408710005572497,-1.236686952424231,-1.3984963047171848
1186,Male,51,2,Suburban,189,132,476,1.5140462256313307,1.0735725727817043,0.23307154653242507,1.2376766978843543,1.0145917607074537
1187,Male,26,2,Rural,150,93,570,0.6004687241518851,0.012235313633665696,0.7345990022152368,1.2376766978843543,0.6462449344712855
1188,Female,48,0,Rural,74,37,178,-1.179836150526009,-1.5117361353994152,-1.3568771959513821,-1.236686952424231,-1.3212841085752594
1189,Female,59,0,Urban,86,85,427,-0.8987353808400257,-0.20547489337106015,-0.028362978238402274,-1.236686952424231,-0.5923150512184298
1190,Female,49,2,Rural,195,182,439,1.6545966104743224,2.4342613665612407,0.03566180333812687,1.2376766978843543,1.340549119564511
1191,Female,52,1,Rural,119,99,427,-0.1257082642035717,0.17551796888721008,-0.028362978238402274,0.0004948727300616625,0.005485399793824442
1192,Male,28,0,Suburban,96,90,196,-0.6644847394350397,-0.0694060139931065,-1.2608400235865884,-1.236686952424231,-0.8078544323597414
1193,Male,34,1,Suburban,114,112,293,-0.24283358490606474,0.5292970552698896,-0.7433063725096444,0.0004948727300616625,-0.11408700735393948
1194,Female,53,0,Suburban,61,56,249,-1.484361984352491,-0.9946743937631913,-0.978063904956918,-1.236686952424231,-1.1734468088742078
1195,Male,19,2,Rural,156,143,767,0.7410191089948768,1.3729241074132024,1.785672499763257,1.2376766978843543,1.2843231035139224
1196,Female,41,0,Rural,58,54,270,-1.5546371767739868,-1.0491019455143729,-0.866020537197992,-1.236686952424231,-1.1766116529776458
1197,Female,32,1,Suburban,127,99,332,0.061692248920417164,0.17551796888721008,-0.5352258323859247,0.0004948727300616625,-0.07438018546205895
1198,Female,45,2,Suburban,168,134,604,1.02211987868086,1.1280001245328857,0.9160025500154027,1.2376766978843543,1.0759498127783758
1199,Female,20,0,Rural,94,52,409,-0.7113348677160368,-1.1035294972655543,-0.124400150603196,-1.236686952424231,-0.7939878670022545
1200,Female,46,0,Rural,50,34,220,-1.7420376898979757,-1.5933774630261874,-1.1327904604335302,-1.236686952424231,-1.4262231414454811
1201,Male,30,2,Urban,187,117,600,1.4671960973503335,0.6653659346478432,0.8946609561565596,1.2376766978843543,1.0662249215097725
1202,Male,39,0,Suburban,75,49,168,-1.1564110863855104,-1.1851708248923265,-1.4102311805984897,-1.236686952424231,-1.2471250110751393
1203,Male,48,2,Suburban,159,123,644,0.8112943014163726,0.8286485899013877,1.1294184886038332,1.2376766978843543,1.001759519451487
1204,Male,24,0,Suburban,64,54,234,-1.4140867919309952,-1.0491019455143729,-1.0580948819275795,-1.236686952424231,-1.1894926429492947
1205,Male,43,2,Rural,180,97,389,1.3032206483668434,0.12109041713602862,-0.23110811989741123,1.2376766978843543,0.6077199108724538
1206,Male,48,0,Rural,83,73,166,-0.9690105732615215,-0.532040203878149,-1.4209019775279113,-1.236686952424231,-1.0396599267729532
1207,Female,55,2,Urban,165,92,740,0.9518446862593642,-0.014978462241925035,1.6416167412160663,1.2376766978843543,0.954039915779465
1208,Female,55,2,Urban,171,124,552,1.0923950711023558,0.8558623657769784,0.638561829850443,1.2376766978843543,0.9561239911535329
1209,Male,21,0,Suburban,93,51,305,-0.7347599318565354,-1.130743273141145,-0.6792815909331152,-1.236686952424231,-0.9453679370887567
1210,Female,52,2,Urban,197,137,432,1.7014467387553196,1.209641452159658,-0.0016859859148484625,1.2376766978843543,1.0367697257211208
1211,Female,50,0,Rural,69,36,320,-1.296961471228502,-1.538949911275006,-0.5992506139624538,-1.236686952424231,-1.1679622372225482
1212,Female,20,0,Urban,50,47,214,-1.7420376898979757,-1.239598376643508,-1.1648028512217947,-1.236686952424231,-1.3457814675468773
1213,Male,36,0,Urban,83,57,213,-0.9690105732615215,-0.9674606178876006,-1.1701382496865054,-1.236686952424231,-1.0858240983149645
1214,Male,26,2,Rural,176,140,454,1.209520391804849,1.2912827797864301,0.11569278030878831,1.2376766978843543,0.9635431624461055
1215,Male,36,0,Suburban,72,46,286,-1.2266862788070063,-1.2668121525190987,-0.7806541617626197,-1.236686952424231,-1.1277098863782389
1216,Female,36,2,Suburban,175,97,652,1.1860953276643502,0.12109041713602862,1.1721016763215193,1.2376766978843543,0.9292410297515631
1217,Male,43,1,Urban,147,80,298,0.5301935317303893,-0.3415437727490138,-0.7166293801860906,0.0004948727300616625,-0.13187118711866336
1218,Male,30,1,Rural,116,80,578,-0.19598345662506753,-0.3415437727490138,0.7772821899329229,0.0004948727300616625,0.06006245832222579
1219,Male,39,1,Rural,120,66,360,-0.1022832000630731,-0.722536635007284,-0.38583467537402333,0.0004948727300616625,-0.30253990942857967
1220,Female,25,0,Urban,87,68,313,-0.8753103166995271,-0.6681090832561026,-0.6365984032154292,-1.236686952424231,-0.8541761888988224
1221,Male,41,2,Suburban,197,108,787,1.7014467387553196,0.4204419517675267,1.8923804690574721,1.2376766978843543,1.3129864643661682
1222,Male,43,0,Suburban,97,63,336,-0.6410596752945411,-0.8041779626340563,-0.5138842385270816,-1.236686952424231,-0.7989522072199775
1223,Male,58,2,Suburban,164,85,807,0.9284196221188656,-0.20547489337106015,1.9990884383516874,1.2376766978843543,0.9899274662459618
1224,Female,58,1,Rural,121,94,383,-0.07885813592257448,0.03944908950925643,-0.2631205106856758,0.0004948727300616625,-0.07550867109223305
1225,Male,20,1,Rural,129,94,583,0.10854237720141438,0.03944908950925643,0.8039591822564767,0.0004948727300616625,0.23811138042430227
1226,Male,24,1,Rural,126,73,287,0.038267184779918556,-0.532040203878149,-0.7753187632979089,0.0004948727300616625,-0.3171492274165194
1227,Female,19,0,Suburban,59,44,141,-1.531212112633488,-1.3212397042702801,-1.5542869391456804,-1.236686952424231,-1.4108564271184199
1228,Male,50,0,Urban,70,57,160,-1.2735364070880035,-0.9674606178876006,-1.4529143683161758,-1.236686952424231,-1.2326495864290026
1229,Male,29,2,Rural,181,170,412,1.3266457125073419,2.1076960560541522,-0.10839395520906371,1.2376766978843543,1.1409061278091963
1230,Male,29,2,Rural,166,137,800,0.9752697503998629,1.209641452159658,1.9617406490987122,1.2376766978843543,1.3460821373856469
1231,Male,27,1,Urban,103,73,358,-0.5005092904515495,-0.532040203878149,-0.39650547230344485,0.0004948727300616625,-0.3571400234757704
1232,Female,58,0,Suburban,81,45,303,-1.0158607015425187,-1.2940259283946893,-0.6899523878625368,-1.236686952424231,-1.0591314925559938
1233,Female,44,0,Rural,90,82,345,-0.8050351242780313,-0.28711622099783235,-0.4658656523446848,-1.236686952424231,-0.6986759875111948
1234,Female,35,2,Suburban,190,139,761,1.5374712897718295,1.2640690039108393,1.7536601089749924,1.2376766978843543,1.4482192751355039
1235,Male,21,2,Rural,181,105,654,1.3266457125073419,0.33880062414075446,1.1827724732509408,1.2376766978843543,1.0214738769458478
1236,Male,57,0,Rural,92,66,390,-0.758184995997034,-0.722536635007284,-0.22577272143270047,-1.236686952424231,-0.7357953262153124
1237,Male,40,0,Urban,75,66,253,-1.1564110863855104,-0.722536635007284,-0.9567223110980749,-1.236686952424231,-1.0180892462287752
1238,Male,38,2,Urban,164,145,818,0.9284196221188656,1.4273516591643838,2.057777821463506,1.2376766978843543,1.4128064501577773
1239,Female,53,0,Urban,62,57,210,-1.4609369202119924,-0.9674606178876006,-1.1861444450806378,-1.236686952424231,-1.2128072339011153
1240,Male,47,0,Urban,83,74,188,-0.9690105732615215,-0.5048264280025582,-1.3035232113042745,-1.236686952424231,-1.0035117912481462
1241,Female,38,1,Suburban,143,90,339,0.43649327516839487,-0.0694060139931065,-0.49787804313294937,0.0004948727300616625,-0.03257397730689984
1242,Male,40,0,Suburban,58,54,174,-1.5546371767739868,-1.0491019455143729,-1.3782187898102252,-1.236686952424231,-1.304661216130704
1243,Male,38,0,Suburban,69,47,228,-1.296961471228502,-1.239598376643508,-1.090107272715844,-1.236686952424231,-1.2158385182530211
1244,Female,25,0,Urban,83,69,325,-0.9690105732615215,-0.6408953073805118,-0.5725736216389,-1.236686952424231,-0.8547916136762912
1245,Male,56,2,Rural,190,163,868,1.5374712897718295,1.917199624925017,2.3245477446990437,1.2376766978843543,1.754223839320061
1246,Male,30,1,Suburban,123,76,533,-0.03200800764157727,-0.45039887625137676,0.5371892590209385,0.0004948727300616625,0.013819311964511529
1247,Male,57,2,Urban,168,109,594,1.02211987868086,0.4476557276431174,0.862648565368295,1.2376766978843543,0.8925252173941567
1248,Male,39,1,Urban,134,73,355,0.22566769790390742,-0.532040203878149,-0.41251166769757713,0.0004948727300616625,-0.17959732523543928
1249,Female,24,1,Urban,115,109,233,-0.21940852076556613,0.4476557276431174,-1.0634302803922902,0.0004948727300616625,-0.2086720501961693
1250,Male,41,0,Suburban,94,78,421,-0.7113348677160368,-0.3959713245001953,-0.06037536902666685,-1.236686952424231,-0.6010921284167825
1251,Female,22,1,Rural,133,123,534,0.2022426337634088,0.8286485899013877,0.5425246574856493,0.0004948727300616625,0.3934776884701269
1252,Female,43,1,Suburban,121,119,285,-0.07885813592257448,0.7197934863990247,-0.7859895602273305,0.0004948727300616625,-0.036139834255204645
1253,Male,27,0,Urban,93,75,197,-0.7347599318565354,-0.47761265212696746,-1.2555046251218775,-1.236686952424231,-0.9261410403824029
1254,Male,28,0,Urban,92,59,228,-0.758184995997034,-0.9130330661364192,-1.090107272715844,-1.236686952424231,-0.9995030718183819
1255,Female,57,1,Urban,107,76,464,-0.40680903388955497,-0.45039887625137676,0.16904676495589593,0.0004948727300616625,-0.17191656811374353
1256,Female,55,2,Suburban,152,126,545,0.6473188524328823,0.9102899175281598,0.6012140405974676,1.2376766978843543,0.849124877110716
1257,Male,28,1,Rural,110,99,513,-0.33653384146805915,0.17551796888721008,0.4304812897267233,0.0004948727300616625,0.06749007246898397
1258,Male,47,2,Suburban,177,174,563,1.2329454559453474,2.216551159556515,0.6972512129622614,1.2376766978843543,1.3461061315871197
1259,Female,21,2,Urban,169,85,824,1.0455449428213586,-0.20547489337106015,2.08979021225177,1.2376766978843543,1.0418842398966057
1260,Male,19,1,Urban,136,93,514,0.2725178261849046,0.012235313633665696,0.43581668819143404,0.0004948727300616625,0.1802661751850165
1261,Male,30,2,Urban,151,141,343,0.6238937882923837,1.3184965556620207,-0.4765364492741063,1.2376766978843543,0.6758826481411632
1262,Female,56,1,Suburban,120,99,242,-0.1022832000630731,0.17551796888721008,-1.0154116942098932,0.0004948727300616625,-0.23542051316392362
1263,Male,34,2,Suburban,165,85,608,0.9518446862593642,-0.20547489337106015,0.9373441438742457,1.2376766978843543,0.730347658661726
1264,Female,40,2,Suburban,179,165,747,1.2797955842263447,1.9716271766761984,1.6789645304690417,1.2376766978843543,1.5420159973139846
1265,Male,27,1,Urban,109,108,426,-0.35995890560855776,0.4204419517675267,-0.033698376703113035,0.0004948727300616625,0.006819885546479391
1266,Female,30,0,Suburban,57,36,211,-1.5780622409144853,-1.538949911275006,-1.180809046615927,-1.236686952424231,-1.3836270378074123
1267,Female,59,0,Rural,66,54,323,-1.367236663649998,-1.0491019455143729,-0.5832444185683215,-1.236686952424231,-1.059067495039231
1268,Female,56,1,Rural,102,91,243,-0.5239343545920481,-0.04219223811751577,-1.0100762957451825,0.0004948727300616625,-0.39392700393117114
1269,Female,59,1,Rural,128,102,550,0.08511731306091577,0.2571592965139823,0.6278910329210214,0.0004948727300616625,0.24266562880649528
1270,Female,46,0,Suburban,89,80,244,-0.8284601884185299,-0.3415437727490138,-1.0047408972804717,-1.236686952424231,-0.8528579527180615
1271,Male,33,0,Urban,68,67,220,-1.3203865353690007,-0.6953228591316933,-1.1327904604335302,-1.236686952424231,-1.0962967018396137
1272,Male,20,2,Urban,151,84,353,0.6238937882923837,-0.23268866924665088,-0.42318246462699866,1.2376766978843543,0.30142483807577214
1273,Female,53,2,Urban,191,154,590,1.560896353912328,1.6722756420447003,0.841306971509452,1.2376766978843543,1.3280389163377087
1274,Female,21,2,Urban,151,75,479,0.6238937882923837,-0.47761265212696746,0.24907774192655735,1.2376766978843543,0.408258893994082
1275,Female,53,0,Urban,85,74,191,-0.9221604449805243,-0.5048264280025582,-1.2875170159101421,-1.236686952424231,-0.9877977103293638
1276,Female,33,1,Suburban,148,109,672,0.5536185958708879,0.4476557276431174,1.2788096456157345,0.0004948727300616625,0.5701447104649504
1277,Female,58,2,Rural,152,119,421,0.6473188524328823,0.7197934863990247,-0.06037536902666685,1.2376766978843543,0.6361034169223987
1278,Male,23,1,Suburban,115,67,495,-0.21940852076556613,-0.6953228591316933,0.3344441173619296,0.0004948727300616625,-0.14494809745131707
